77	-0,54	179,5	NAN	
77,1	-0,552	185,5	NAN	
77,2	-0,5595	190	NAN	
77,3	-0,564	194,5	NAN	
77,4	-0,5715	198	NAN	
77,5	-0,579	202	NAN	
77,6	-0,591	205,5	NAN	
77,7	-0,5985	210,5	NAN	
77,8	-0,6075	215	NAN	
77,9	-0,618	219	NAN	
78	-0,63	224	NAN	
78,1	-0,6375	228,5	NAN	
78,2	-0,648	233	NAN	
78,3	-0,66	239	NAN	
78,4	-0,675	244,5	NAN	
78,5	-0,684	250	NAN	
78,6	-0,696	254	NAN	
78,7	-0,705	259	NAN	
78,8	-0,717	264	NAN	
78,9	-0,726	268,5	NAN	
79	-0,738	274,5	NAN	
79,1	-0,75	279	NAN	
79,2	-0,7635	284	NAN	
79,3	-0,771	288,5	NAN	
79,4	-0,7845	294	NAN	
79,5	-0,798	299,5	NAN	
79,6	-0,81	305	NAN	
79,7	-0,822	310,5	NAN	
79,8	-0,834	316	NAN	
79,9	-0,846	321	NAN	
80	-0,8535	325	NAN	
80,1	-0,8625	329	NAN	
80,2	-0,8715	333	NAN	
80,3	-0,8805	337	NAN	
80,4	-0,894	342,5	NAN	
80,5	-0,9045	347	NAN	
80,6	-0,9165	352	NAN	
80,7	-0,9315	357,5	NAN	
80,8	-0,9435	363	NAN	
